specification_id,minimum_cells,minimum_guides,on_target_rule,transfer_definition,model_family,covariate_set,cross_validation_seed,module_resolution,reason
3860,300,3,significant,distal_gene_count_residual,ridge,no_state,20261119,,insufficient_rows_or_targets
3864,300,3,significant,distal_gene_count_residual,huber_regression,minimal,20261031,,insufficient_rows_or_targets
3868,300,3,significant,distal_gene_count_residual,huber_regression,observability,20261013,,insufficient_rows_or_targets
3872,300,3,significant,distal_gene_count_residual,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
3876,300,3,significant,distal_gene_count_residual,huber_regression,no_state,20260912,,insufficient_rows_or_targets
3880,300,3,significant,distal_gene_count_residual,huber_regression,no_state,20261119,,insufficient_rows_or_targets
3884,300,3,significant,distal_gene_count_residual,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
3888,300,3,significant,distal_gene_count_residual,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
3892,300,3,significant,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
3896,300,3,significant,distal_gene_count_residual,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
3900,300,3,significant,distal_gene_count_residual,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
3904,300,3,significant,distal_gene_count_residual,graph_readout,minimal,20261031,,insufficient_rows_or_targets
3908,300,3,significant,distal_gene_count_residual,graph_readout,observability,20261013,,insufficient_rows_or_targets
3912,300,3,significant,distal_gene_count_residual,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
3916,300,3,significant,distal_gene_count_residual,graph_readout,no_state,20260912,,insufficient_rows_or_targets
3920,300,3,significant,distal_gene_count_residual,graph_readout,no_state,20261119,,insufficient_rows_or_targets
3924,300,3,significant,debiased_response_l2_gain,ridge,minimal,20261031,,insufficient_rows_or_targets
3928,300,3,significant,debiased_response_l2_gain,ridge,observability,20261013,,insufficient_rows_or_targets
3932,300,3,significant,debiased_response_l2_gain,ridge,reproducibility,20260929,,insufficient_rows_or_targets
3936,300,3,significant,debiased_response_l2_gain,ridge,no_state,20260912,,insufficient_rows_or_targets
3940,300,3,significant,debiased_response_l2_gain,ridge,no_state,20261119,,insufficient_rows_or_targets
3944,300,3,significant,debiased_response_l2_gain,huber_regression,minimal,20261031,,insufficient_rows_or_targets
3948,300,3,significant,debiased_response_l2_gain,huber_regression,observability,20261013,,insufficient_rows_or_targets
3952,300,3,significant,debiased_response_l2_gain,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
3956,300,3,significant,debiased_response_l2_gain,huber_regression,no_state,20260912,,insufficient_rows_or_targets
3960,300,3,significant,debiased_response_l2_gain,huber_regression,no_state,20261119,,insufficient_rows_or_targets
3964,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
3968,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
3972,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
3976,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
3980,300,3,significant,debiased_response_l2_gain,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
3984,300,3,significant,debiased_response_l2_gain,graph_readout,minimal,20261031,,insufficient_rows_or_targets
3988,300,3,significant,debiased_response_l2_gain,graph_readout,observability,20261013,,insufficient_rows_or_targets
3992,300,3,significant,debiased_response_l2_gain,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
3996,300,3,significant,debiased_response_l2_gain,graph_readout,no_state,20260912,,insufficient_rows_or_targets
4000,300,3,significant,debiased_response_l2_gain,graph_readout,no_state,20261119,,insufficient_rows_or_targets
4004,300,3,significant,significant_response_l1_gain,ridge,minimal,20261031,,insufficient_rows_or_targets
4008,300,3,significant,significant_response_l1_gain,ridge,observability,20261013,,insufficient_rows_or_targets
4012,300,3,significant,significant_response_l1_gain,ridge,reproducibility,20260929,,insufficient_rows_or_targets
4016,300,3,significant,significant_response_l1_gain,ridge,no_state,20260912,,insufficient_rows_or_targets
4020,300,3,significant,significant_response_l1_gain,ridge,no_state,20261119,,insufficient_rows_or_targets
4024,300,3,significant,significant_response_l1_gain,huber_regression,minimal,20261031,,insufficient_rows_or_targets
4028,300,3,significant,significant_response_l1_gain,huber_regression,observability,20261013,,insufficient_rows_or_targets
4032,300,3,significant,significant_response_l1_gain,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
4036,300,3,significant,significant_response_l1_gain,huber_regression,no_state,20260912,,insufficient_rows_or_targets
4040,300,3,significant,significant_response_l1_gain,huber_regression,no_state,20261119,,insufficient_rows_or_targets
4044,300,3,significant,significant_response_l1_gain,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
4048,300,3,significant,significant_response_l1_gain,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
4052,300,3,significant,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
4056,300,3,significant,significant_response_l1_gain,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
4060,300,3,significant,significant_response_l1_gain,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
4064,300,3,significant,significant_response_l1_gain,graph_readout,minimal,20261031,,insufficient_rows_or_targets
4068,300,3,significant,significant_response_l1_gain,graph_readout,observability,20261013,,insufficient_rows_or_targets
4072,300,3,significant,significant_response_l1_gain,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
4076,300,3,significant,significant_response_l1_gain,graph_readout,no_state,20260912,,insufficient_rows_or_targets
4080,300,3,significant,significant_response_l1_gain,graph_readout,no_state,20261119,,insufficient_rows_or_targets
4084,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,minimal,20261031,,insufficient_rows_or_targets
4088,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,observability,20261013,,insufficient_rows_or_targets
4092,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,reproducibility,20260929,,insufficient_rows_or_targets
4096,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,no_state,20260912,,insufficient_rows_or_targets
4100,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,ridge,no_state,20261119,,insufficient_rows_or_targets
4104,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,minimal,20261031,,insufficient_rows_or_targets
4108,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,observability,20261013,,insufficient_rows_or_targets
4112,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
4116,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,no_state,20260912,,insufficient_rows_or_targets
4120,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,huber_regression,no_state,20261119,,insufficient_rows_or_targets
4124,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
4128,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
4132,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
4136,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
4140,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
4144,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,minimal,20261031,,insufficient_rows_or_targets
4148,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,observability,20261013,,insufficient_rows_or_targets
4152,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
4156,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,no_state,20260912,,insufficient_rows_or_targets
4160,300,3,significant_and_absolute_z_at_least_2,distal_gene_count_residual,graph_readout,no_state,20261119,,insufficient_rows_or_targets
4164,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,minimal,20261031,,insufficient_rows_or_targets
4168,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,observability,20261013,,insufficient_rows_or_targets
4172,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,reproducibility,20260929,,insufficient_rows_or_targets
4176,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,no_state,20260912,,insufficient_rows_or_targets
4180,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,ridge,no_state,20261119,,insufficient_rows_or_targets
4184,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,minimal,20261031,,insufficient_rows_or_targets
4188,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,observability,20261013,,insufficient_rows_or_targets
4192,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
4196,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,no_state,20260912,,insufficient_rows_or_targets
4200,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,huber_regression,no_state,20261119,,insufficient_rows_or_targets
4204,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
4208,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
4212,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
4216,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
4220,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
4224,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,minimal,20261031,,insufficient_rows_or_targets
4228,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,observability,20261013,,insufficient_rows_or_targets
4232,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
4236,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,no_state,20260912,,insufficient_rows_or_targets
4240,300,3,significant_and_absolute_z_at_least_2,debiased_response_l2_gain,graph_readout,no_state,20261119,,insufficient_rows_or_targets
4244,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,minimal,20261031,,insufficient_rows_or_targets
4248,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,observability,20261013,,insufficient_rows_or_targets
4252,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,reproducibility,20260929,,insufficient_rows_or_targets
4256,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,no_state,20260912,,insufficient_rows_or_targets
4260,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,ridge,no_state,20261119,,insufficient_rows_or_targets
4264,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,minimal,20261031,,insufficient_rows_or_targets
4268,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,observability,20261013,,insufficient_rows_or_targets
4272,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,reproducibility,20260929,,insufficient_rows_or_targets
4276,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,no_state,20260912,,insufficient_rows_or_targets
4280,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,huber_regression,no_state,20261119,,insufficient_rows_or_targets
4284,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,minimal,20261031,,insufficient_rows_or_targets
4288,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,observability,20261013,,insufficient_rows_or_targets
4292,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,reproducibility,20260929,,insufficient_rows_or_targets
4296,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,no_state,20260912,,insufficient_rows_or_targets
4300,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,sparse_nonlinear,no_state,20261119,,insufficient_rows_or_targets
4304,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,minimal,20261031,,insufficient_rows_or_targets
4308,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,observability,20261013,,insufficient_rows_or_targets
4312,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,reproducibility,20260929,,insufficient_rows_or_targets
4316,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20260912,,insufficient_rows_or_targets
4320,300,3,significant_and_absolute_z_at_least_2,significant_response_l1_gain,graph_readout,no_state,20261119,,insufficient_rows_or_targets
