source_table	record_type	target_gene	n_cells	reason	status	estimand	dataset	specification_id	minimum_cells	minimum_guides	on_target_rule	transfer_definition	model_family	covariate_set	cross_validation_seed	module_resolution	tail_cutoff	result_family	analysis	locus	eligible_strata	branch	denominator	subset	scope	metric	estimate	pairs	snps	mediators	trans_genes	source_chromosomes	bootstrap_ci_low	bootstrap_ci_high	bootstrap_finite_replicates	null_median	null_denominator_min	null_denominator_median	null_denominator_max	null_finite_replicates	permutation_p_upper	bh_family_slots	bh_available_slots	permutation_q_fixed_16	available	unavailable_reason	hypothesis	question	eligible_datasets	outcome_pairs_analyzed	effect_size	ci_low	ci_high	p_value	q_value	decision	hypothesis_id	complete_denominator	test_status	screened_candidates	metadata_advances	outcome_opened_confirmations	eligible_branch_datasets	required_branch_datasets	blocked_object_bytes	source_paths	rows	expected_direction	negative_control	standard_error	clusters	bootstrap_method	bootstrap_replicates	effect_measure	secondary_delta_auroc	direction_expected	supported
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDC7	30.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDC73	61.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDCA5	91.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDK1	86.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDK12	64.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDK9	32.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CDT1	106.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CEBPZ	51.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPA	161.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPC	44.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPE	34.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPH	36.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPJ	51.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPK	80.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPN	78.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPT	316.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CENPW	139.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CEP152	69.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CEP192	57.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CEP85	67.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CFDP1	106.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CFL1	140.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHAF1A	31.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHAF1B	58.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHCHD2	94.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHCHD3	44.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHCHD4	137.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHEK1	56.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHERP	65.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHMP3	36.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHMP5	72.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHMP6	107.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CHORDC1	146.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CIAPIN1	99.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CINP	41.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CKAP5	173.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CLASRP	344.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CLNS1A	70.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CLTC	50.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CMC4	122.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CMPK1	160.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CNOT1	99.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CNOT11	69.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CNOT2	67.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CNOT3	59.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	CNOT9	33.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COA5	135.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COASY	63.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COG1	66.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COG2	40.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COG4	66.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COG6	96.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COMTD1	142.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
analyses/external_benchmark/rpe1_prepared/excluded_targets.csv	target_exclusion	COPA	30.0	not_measured_in_frozen_cd4_target_set	excluded																																																																								
