overall,overall_rho,Rest,Stim8hr,Stim48hr,Rest_rho,Stim8hr_rho,Stim48hr_rho,observed_agreement,observed_rho
0.6060606060606061,-0.07353555636938504,0.5384615384615384,0.6666666666666666,0.6,-0.15934065934065936,0.18928571428571428,-0.49999999999999994,0.5669642857142857,0.15768917911426772
0.5135135135135135,0.053938711493009474,0.4375,0.5555555555555556,0.5833333333333334,-0.1176470588235294,-0.15,0.39860139860139865,0.5669642857142857,0.15768917911426772
0.42857142857142855,-0.15647664207973672,0.4375,0.6,0.3125,0.01764705882352941,0.006060606060606061,-0.3235294117647059,0.5669642857142857,0.15768917911426772
0.4594594594594595,0.018492176386913226,0.4444444444444444,0.3333333333333333,0.6153846153846154,0.06666666666666667,-0.3107142857142856,0.2582417582417582,0.5669642857142857,0.15768917911426772
0.6451612903225806,0.0483968542044767,0.6,0.6666666666666666,0.6666666666666666,0.28484848484848485,0.016666666666666666,0.007005264683383462,0.5669642857142857,0.15768917911426772
0.475,-0.0551594746716698,0.375,0.5882352941176471,0.42857142857142855,-0.39999999999999997,0.37990196078431376,-0.3571428571428572,0.5669642857142857,0.15768917911426772
0.3611111111111111,-0.42679709207369154,0.5555555555555556,0.25,0.3333333333333333,0.03333333333333333,-0.6643356643356644,-0.36818602727049504,0.5669642857142857,0.15768917911426772
0.42857142857142855,-0.17170868347338936,0.5833333333333334,0.5333333333333333,0.0,0.3216783216783217,-0.21428571428571427,-0.261904761904762,0.5669642857142857,0.15768917911426772
0.4418604651162791,-0.0824555442880103,0.5384615384615384,0.14285714285714285,0.625,0.46153846153846156,-0.7230769230769231,-0.0588235294117647,0.5669642857142857,0.15768917911426772
0.4864864864864865,0.10740323651135515,0.6923076923076923,0.4,0.35714285714285715,0.19230769230769232,-0.006060606060606061,0.02417582417582418,0.5669642857142857,0.15768917911426772
0.46511627906976744,-0.24640362486886003,0.35294117647058826,0.6,0.45454545454545453,-0.2058823529411765,-0.08221629735166394,-0.36363636363636365,0.5669642857142857,0.15768917911426772
0.5,-0.03789731095592558,0.625,0.5384615384615384,0.38461538461538464,0.4285714285714286,-0.049450549450549455,-0.4340659340659341,0.5669642857142857,0.15768917911426772
0.4883720930232558,-0.10631229235880398,0.5833333333333334,0.4,0.5,0.027972027972027972,-0.4107142857142856,-0.032352941176470584,0.5669642857142857,0.15768917911426772
0.5714285714285714,-0.019330438436755845,0.5833333333333334,0.5833333333333334,0.5454545454545454,-0.04195804195804196,-0.01751316170845866,0.08181818181818183,0.5669642857142857,0.15768917911426772
0.6052631578947368,0.18077365021313052,0.75,0.5555555555555556,0.3333333333333333,0.43909774436090226,-0.15,-0.21666666666666667,0.5669642857142857,0.15768917911426772
0.34146341463414637,-0.3003484320557492,0.3125,0.5555555555555556,0.25,-0.14705882352941177,-0.09999999999999999,-0.4323529411764706,0.5669642857142857,0.15768917911426772
0.5,-0.08581152256705292,0.5789473684210527,0.42857142857142855,0.4444444444444444,0.1736842105263158,-0.11208791208791209,-0.4666666666666666,0.5669642857142857,0.15768917911426772
0.46875,-0.03482404692082111,0.75,0.4117647058823529,0.2857142857142857,0.6666666666666669,-0.34068627450980393,-0.5,0.5669642857142857,0.15768917911426772
0.4117647058823529,-0.01130806859168747,0.46153846153846156,0.18181818181818182,0.6,-0.13736263736263735,-0.26363636363636367,0.5878787878787878,0.5669642857142857,0.15768917911426772
0.42105263157894735,-0.19829284426022148,0.4,0.47058823529411764,0.36363636363636365,-0.406060606060606,-0.04901960784313726,-0.5454545454545455,0.5669642857142857,0.15768917911426772
0.575,0.010507059442113833,0.8888888888888888,0.4375,0.5333333333333333,0.9500000000000001,-0.4382352941176471,-0.2642857142857143,0.5669642857142857,0.15768917911426772
0.5454545454545454,0.061387743938218095,0.5,0.5,0.6428571428571429,0.22637362637362637,0.05294117647058824,-0.1384615384615385,0.5669642857142857,0.15768917911426772
0.46875,0.005498533724340175,0.6363636363636364,0.3333333333333333,0.4166666666666667,0.4000000000000001,-0.43333333333333335,-0.2377622377622378,0.5669642857142857,0.15768917911426772
0.45714285714285713,-0.2892561983471074,0.2727272727272727,0.5333333333333333,0.5555555555555556,-0.6545454545454547,-0.35,-0.5020964452534339,0.5669642857142857,0.15768917911426772
0.525,-0.0584455181467582,0.7692307692307693,0.5454545454545454,0.3125,0.7197802197802198,-0.16363636363636366,-0.351729307878893,0.5669642857142857,0.15768917911426772
0.4,-0.2665480047643057,0.2857142857142857,0.42857142857142855,0.4444444444444444,-0.10714285714285716,-0.059340659340659345,-0.41666666666666663,0.5669642857142857,0.15768917911426772
0.6052631578947368,0.14893849857736918,0.5833333333333334,0.6,0.6363636363636364,0.1328671328671329,-0.11071428571428568,0.4646936885297694,0.5669642857142857,0.15768917911426772
0.48148148148148145,0.057997557997558,0.625,0.14285714285714285,0.5833333333333334,0.5000000000000001,-0.28571428571428575,-0.08391608391608392,0.5669642857142857,0.15768917911426772
0.34285714285714286,-0.3692393892702059,0.09090909090909091,0.5,0.42857142857142855,-0.5181818181818182,-0.0790277206784084,-0.3010989010989011,0.5669642857142857,0.15768917911426772
0.4222222222222222,-0.1718822060519034,0.5,0.42105263157894735,0.3333333333333333,-0.11208791208791209,-0.2263157894736842,-0.2937062937062937,0.5669642857142857,0.15768917911426772
0.5,-0.04388028676480952,0.36363636363636365,0.5,0.5882352941176471,-0.3545454545454546,-0.01818181818181818,0.04656862745098039,0.5669642857142857,0.15768917911426772
0.5151515151515151,0.08490014235374455,0.6363636363636364,0.5384615384615384,0.3333333333333333,0.1272727272727273,0.049450549450549455,0.11666666666666665,0.5669642857142857,0.15768917911426772
