culture_condition,model,dose,relative_log1p_downstream,knots,breakpoint,hill_exponent,hill_half
Stim48hr,linear,0.3659335509969791,0.47819401668395983,,,,
Stim48hr,linear,0.3751229198231098,0.48775789701763894,,,,
Stim48hr,linear,0.38431228864924055,0.49732177735131816,,,,
Stim48hr,linear,0.3935016574753713,0.5068856576849974,,,,
Stim48hr,linear,0.402691026301502,0.5164495380186765,,,,
Stim48hr,linear,0.41188039512763275,0.5260134183523557,,,,
Stim48hr,linear,0.4210697639537635,0.535577298686035,,,,
Stim48hr,linear,0.43025913277989425,0.5451411790197142,,,,
Stim48hr,linear,0.439448501606025,0.5547050593533933,,,,
Stim48hr,linear,0.44863787043215575,0.5642689396870726,,,,
Stim48hr,linear,0.4578272392582864,0.5738328200207516,,,,
Stim48hr,linear,0.46701660808441714,0.5833967003544309,,,,
Stim48hr,linear,0.4762059769105479,0.5929605806881101,,,,
Stim48hr,linear,0.48539534573667864,0.6025244610217892,,,,
Stim48hr,linear,0.4945847145628094,0.6120883413554685,,,,
Stim48hr,linear,0.5037740833889401,0.6216522216891477,,,,
Stim48hr,linear,0.5129634522150709,0.6312161020228269,,,,
Stim48hr,linear,0.5221528210412016,0.6407799823565061,,,,
Stim48hr,linear,0.5313421898673324,0.6503438626901853,,,,
Stim48hr,linear,0.540531558693463,0.6599077430238645,,,,
Stim48hr,linear,0.5497209275195938,0.6694716233575436,,,,
Stim48hr,linear,0.5589102963457245,0.6790355036912228,,,,
Stim48hr,linear,0.5680996651718553,0.6885993840249021,,,,
Stim48hr,linear,0.577289033997986,0.6981632643585812,,,,
Stim48hr,linear,0.5864784028241168,0.7077271446922606,,,,
Stim48hr,linear,0.5956677716502475,0.7172910250259397,,,,
Stim48hr,linear,0.6048571404763782,0.7268549053596187,,,,
Stim48hr,linear,0.6140465093025089,0.736418785693298,,,,
Stim48hr,linear,0.6232358781286397,0.7459826660269773,,,,
Stim48hr,linear,0.6324252469547704,0.7555465463606565,,,,
Stim48hr,linear,0.6416146157809012,0.7651104266943356,,,,
Stim48hr,linear,0.6508039846070319,0.7746743070280149,,,,
Stim48hr,linear,0.6599933534331627,0.7842381873616942,,,,
Stim48hr,linear,0.6691827222592934,0.7938020676953732,,,,
Stim48hr,linear,0.6783720910854242,0.8033659480290525,,,,
Stim48hr,linear,0.6875614599115548,0.8129298283627315,,,,
Stim48hr,linear,0.6967508287376856,0.8224937086964108,,,,
Stim48hr,linear,0.7059401975638163,0.8320575890300901,,,,
Stim48hr,linear,0.7151295663899471,0.8416214693637691,,,,
Stim48hr,linear,0.7243189352160778,0.8511853496974484,,,,
Stim48hr,linear,0.7335083040422086,0.8607492300311277,,,,
Stim48hr,linear,0.7426976728683393,0.870313110364807,,,,
Stim48hr,linear,0.75188704169447,0.879876990698486,,,,
Stim48hr,linear,0.7610764105206007,0.8894408710321651,,,,
Stim48hr,linear,0.7702657793467315,0.8990047513658443,,,,
Stim48hr,linear,0.7794551481728622,0.9085686316995236,,,,
Stim48hr,linear,0.788644516998993,0.9181325120332029,,,,
Stim48hr,linear,0.7978338858251237,0.927696392366882,,,,
Stim48hr,linear,0.8070232546512545,0.9372602727005612,,,,
Stim48hr,linear,0.8162126234773852,0.9468241530342405,,,,
Stim48hr,linear,0.825401992303516,0.9563880333679196,,,,
Stim48hr,linear,0.8345913611296466,0.9659519137015988,,,,
Stim48hr,linear,0.8437807299557774,0.9755157940352779,,,,
Stim48hr,linear,0.8529700987819081,0.9850796743689572,,,,
Stim48hr,linear,0.8621594676080389,0.9946435547026364,,,,
Stim48hr,linear,0.8713488364341696,1.0042074350363155,,,,
Stim48hr,linear,0.8805382052603004,1.0137713153699948,,,,
Stim48hr,linear,0.8897275740864311,1.023335195703674,,,,
Stim48hr,linear,0.8989169429125617,1.032899076037353,,,,
Stim48hr,linear,0.9081063117386926,1.0424629563710324,,,,
Stim48hr,linear,0.9172956805648232,1.0520268367047114,,,,
Stim48hr,linear,0.9264850493909541,1.061590717038391,,,,
Stim48hr,linear,0.9356744182170847,1.07115459737207,,,,
Stim48hr,linear,0.9448637870432154,1.080718477705749,,,,
Stim48hr,linear,0.9540531558693462,1.0902823580394283,,,,
Stim48hr,linear,0.9632425246954769,1.0998462383731076,,,,
Stim48hr,linear,0.9724318935216077,1.1094101187067869,,,,
Stim48hr,linear,0.9816212623477384,1.118973999040466,,,,
Stim48hr,linear,0.9908106311738692,1.1285378793741452,,,,
Stim48hr,linear,1.0,1.1381017597078245,,,,
Stim48hr,spline,-0.09353489030955775,0.0,5.0,,,
Stim48hr,spline,-0.08434552148342701,0.0015308957343843632,5.0,,,
Stim48hr,spline,-0.07515615265729628,0.0033686028966669612,5.0,,,
Stim48hr,spline,-0.06596678383116554,0.005518063651670735,5.0,,,
Stim48hr,spline,-0.056777415005034804,0.00798422016421807,5.0,,,
Stim48hr,spline,-0.04758804617890407,0.01077201459913213,5.0,,,
Stim48hr,spline,-0.03839867735277333,0.013886389121235632,5.0,,,
Stim48hr,spline,-0.029209308526642594,0.017332285895351407,5.0,,,
Stim48hr,spline,-0.020019939700511857,0.021114647086302174,5.0,,,
Stim48hr,spline,-0.01083057087438112,0.02523841485891054,5.0,,,
Stim48hr,spline,-0.0016412020482503842,0.02970853137799989,5.0,,,
Stim48hr,spline,0.007548166777880352,0.03452875152778334,5.0,,,
Stim48hr,spline,0.01673753560401109,0.03969463427319675,5.0,,,
Stim48hr,spline,0.025926904430141826,0.04519828001551052,5.0,,,
Stim48hr,spline,0.03511627325627256,0.05103177695163319,5.0,,,
Stim48hr,spline,0.044305642082403285,0.057187213278474314,5.0,,,
Stim48hr,spline,0.053495010908534035,0.06365667719294243,5.0,,,
Stim48hr,spline,0.06268437973466479,0.07043225689194654,5.0,,,
Stim48hr,spline,0.07187374856079551,0.07750604057239574,5.0,,,
Stim48hr,spline,0.08106311738692623,0.08487011643119846,5.0,,,
Stim48hr,spline,0.09025248621305698,0.09251657266526425,5.0,,,
Stim48hr,spline,0.09944185503918773,0.10043749747150155,5.0,,,
Stim48hr,spline,0.10863122386531845,0.10862497904681967,5.0,,,
Stim48hr,spline,0.11782059269144918,0.11707110558812728,5.0,,,
Stim48hr,spline,0.12700996151757993,0.12576796529233325,5.0,,,
Stim48hr,spline,0.13619933034371068,0.1347076463563468,5.0,,,
Stim48hr,spline,0.1453886991698414,0.1438822369770768,5.0,,,
Stim48hr,spline,0.15457806799597212,0.1532838253514317,5.0,,,
Stim48hr,spline,0.16376743682210287,0.1629044996763208,5.0,,,
Stim48hr,spline,0.17295680564823362,0.17273634814865346,5.0,,,
Stim48hr,spline,0.18214617447436432,0.18277145896533775,5.0,,,
Stim48hr,spline,0.19133554330049507,0.19300192032328323,5.0,,,
Stim48hr,spline,0.20052491212662582,0.20341982041939843,5.0,,,
Stim48hr,spline,0.20971428095275657,0.21401724745059258,5.0,,,
Stim48hr,spline,0.21890364977888732,0.22478628961377434,5.0,,,
Stim48hr,spline,0.22809301860501802,0.2357190351058529,5.0,,,
Stim48hr,spline,0.23728238743114877,0.24680757212373694,5.0,,,
Stim48hr,spline,0.24647175625727952,0.25804398886433555,5.0,,,
Stim48hr,spline,0.2556611250834102,0.2694203735245575,5.0,,,
Stim48hr,spline,0.26485049390954096,0.280928814301312,5.0,,,
Stim48hr,spline,0.2740398627356717,0.2925613993915077,5.0,,,
Stim48hr,spline,0.28322923156180246,0.30431021699205374,5.0,,,
Stim48hr,spline,0.2924186003879332,0.3161673552998586,5.0,,,
Stim48hr,spline,0.3016079692140639,0.3281249025118317,5.0,,,
Stim48hr,spline,0.31079733804019466,0.34017494682488203,5.0,,,
Stim48hr,spline,0.3199867068663254,0.352309576435918,5.0,,,
Stim48hr,spline,0.3291760756924561,0.36452087954184864,5.0,,,
Stim48hr,spline,0.33836544451858686,0.37680094433958333,5.0,,,
Stim48hr,spline,0.3475548133447176,0.3891418590260307,5.0,,,
Stim48hr,spline,0.35674418217084836,0.40153571179809977,5.0,,,
Stim48hr,spline,0.3659335509969791,0.41397459085269916,5.0,,,
Stim48hr,spline,0.3751229198231098,0.4264505843867381,5.0,,,
Stim48hr,spline,0.38431228864924055,0.43895578059712537,5.0,,,
Stim48hr,spline,0.3935016574753713,0.45148226768077027,5.0,,,
Stim48hr,spline,0.402691026301502,0.464022133834581,5.0,,,
Stim48hr,spline,0.41188039512763275,0.47656746725546717,5.0,,,
Stim48hr,spline,0.4210697639537635,0.48911035614033727,5.0,,,
Stim48hr,spline,0.43025913277989425,0.5016428886861004,5.0,,,
Stim48hr,spline,0.439448501606025,0.5141571530896657,5.0,,,
Stim48hr,spline,0.44863787043215575,0.5266452375479418,5.0,,,
Stim48hr,spline,0.4578272392582864,0.5390992302578375,5.0,,,
Stim48hr,spline,0.46701660808441714,0.5515112194162619,5.0,,,
Stim48hr,spline,0.4762059769105479,0.5638732932201241,5.0,,,
Stim48hr,spline,0.48539534573667864,0.5761775398663329,5.0,,,
Stim48hr,spline,0.4945847145628094,0.5884160475517972,5.0,,,
Stim48hr,spline,0.5037740833889401,0.6005809526201606,5.0,,,
Stim48hr,spline,0.5129634522150709,0.6126661499948375,5.0,,,
Stim48hr,spline,0.5221528210412016,0.6246677556852727,5.0,,,
Stim48hr,spline,0.5313421898673324,0.6365820279326186,5.0,,,
Stim48hr,spline,0.540531558693463,0.6484052249780281,5.0,,,
Stim48hr,spline,0.5497209275195938,0.6601336050626533,5.0,,,
Stim48hr,spline,0.5589102963457245,0.6717634264276467,5.0,,,
Stim48hr,spline,0.5680996651718553,0.6832909473141608,5.0,,,
Stim48hr,spline,0.577289033997986,0.6947124259633479,5.0,,,
Stim48hr,spline,0.5864784028241168,0.7060241206163607,5.0,,,
Stim48hr,spline,0.5956677716502475,0.7172222895143514,5.0,,,
Stim48hr,spline,0.6048571404763782,0.7283031908984725,5.0,,,
Stim48hr,spline,0.6140465093025089,0.7392630830098765,5.0,,,
Stim48hr,spline,0.6232358781286397,0.7500982240897158,5.0,,,
Stim48hr,spline,0.6324252469547704,0.760804872379143,5.0,,,
Stim48hr,spline,0.6416146157809012,0.7713792861193101,5.0,,,
Stim48hr,spline,0.6508039846070319,0.7818177235513701,5.0,,,
Stim48hr,spline,0.6599933534331627,0.7921164429164751,5.0,,,
Stim48hr,spline,0.6691827222592934,0.8022717024557775,5.0,,,
Stim48hr,spline,0.6783720910854242,0.81227976041043,5.0,,,
Stim48hr,spline,0.6875614599115548,0.8221368750215847,5.0,,,
Stim48hr,spline,0.6967508287376856,0.8318393045303945,5.0,,,
Stim48hr,spline,0.7059401975638163,0.8413833071780115,5.0,,,
Stim48hr,spline,0.7151295663899471,0.8507651412055881,5.0,,,
Stim48hr,spline,0.7243189352160778,0.8599810648542769,5.0,,,
Stim48hr,spline,0.7335083040422086,0.8690273363652303,5.0,,,
Stim48hr,spline,0.7426976728683393,0.8779002139796009,5.0,,,
Stim48hr,spline,0.75188704169447,0.8865959559385408,5.0,,,
Stim48hr,spline,0.7610764105206007,0.8951108204832028,5.0,,,
Stim48hr,spline,0.7702657793467315,0.903441065854739,5.0,,,
Stim48hr,spline,0.7794551481728622,0.9115829502943021,5.0,,,
Stim48hr,spline,0.788644516998993,0.9195327320430445,5.0,,,
Stim48hr,spline,0.7978338858251237,0.9272866693421186,5.0,,,
Stim48hr,spline,0.8070232546512545,0.9348410204326768,5.0,,,
Stim48hr,spline,0.8162126234773852,0.9421920435558715,5.0,,,
Stim48hr,spline,0.825401992303516,0.9493359969528553,5.0,,,
Stim48hr,spline,0.8345913611296466,0.9562691388647805,5.0,,,
Stim48hr,spline,0.8437807299557774,0.9629877275327996,5.0,,,
Stim48hr,spline,0.8529700987819081,0.9694880211980652,5.0,,,
Stim48hr,spline,0.8621594676080389,0.9757662781017294,5.0,,,
Stim48hr,spline,0.8713488364341696,0.9818187564849449,5.0,,,
Stim48hr,spline,0.8805382052603004,0.9876417145888641,5.0,,,
Stim48hr,spline,0.8897275740864311,0.9932314106546394,5.0,,,
Stim48hr,spline,0.8989169429125617,0.9985841029234231,5.0,,,
Stim48hr,spline,0.9081063117386926,1.003696049636368,5.0,,,
Stim48hr,spline,0.9172956805648232,1.0085635090346263,5.0,,,
Stim48hr,spline,0.9264850493909541,1.0131827393593504,5.0,,,
Stim48hr,spline,0.9356744182170847,1.0175499988516927,5.0,,,
Stim48hr,spline,0.9448637870432154,1.021661545752806,5.0,,,
Stim48hr,spline,0.9540531558693462,1.0255136383038423,5.0,,,
Stim48hr,spline,0.9632425246954769,1.0291025347459544,5.0,,,
Stim48hr,spline,0.9724318935216077,1.0324244933202946,5.0,,,
Stim48hr,spline,0.9816212623477384,1.0354757722680152,5.0,,,
Stim48hr,spline,0.9908106311738692,1.0382526298302688,5.0,,,
Stim48hr,spline,1.0,1.0407513242482078,5.0,,,
Stim48hr,isotonic,-0.09353489030955775,0.0,,,,
Stim48hr,isotonic,-0.08434552148342701,0.0,,,,
Stim48hr,isotonic,-0.07515615265729628,0.0,,,,
Stim48hr,isotonic,-0.06596678383116554,0.0,,,,
Stim48hr,isotonic,-0.056777415005034804,0.0,,,,
Stim48hr,isotonic,-0.04758804617890407,0.0,,,,
Stim48hr,isotonic,-0.03839867735277333,0.0,,,,
Stim48hr,isotonic,-0.029209308526642594,0.0,,,,
Stim48hr,isotonic,-0.020019939700511857,0.0,,,,
Stim48hr,isotonic,-0.01083057087438112,0.0,,,,
Stim48hr,isotonic,-0.0016412020482503842,0.0,,,,
Stim48hr,isotonic,0.007548166777880352,0.0,,,,
Stim48hr,isotonic,0.01673753560401109,0.0,,,,
Stim48hr,isotonic,0.025926904430141826,0.0,,,,
Stim48hr,isotonic,0.03511627325627256,0.0,,,,
Stim48hr,isotonic,0.044305642082403285,0.0,,,,
Stim48hr,isotonic,0.053495010908534035,0.0,,,,
Stim48hr,isotonic,0.06268437973466479,0.0,,,,
Stim48hr,isotonic,0.07187374856079551,0.0,,,,
Stim48hr,isotonic,0.08106311738692623,0.0,,,,
Stim48hr,isotonic,0.09025248621305698,0.0,,,,
Stim48hr,isotonic,0.09944185503918773,0.0,,,,
Stim48hr,isotonic,0.10863122386531845,0.0,,,,
Stim48hr,isotonic,0.11782059269144918,0.0,,,,
Stim48hr,isotonic,0.12700996151757993,0.0,,,,
Stim48hr,isotonic,0.13619933034371068,0.0,,,,
Stim48hr,isotonic,0.1453886991698414,0.0,,,,
Stim48hr,isotonic,0.15457806799597212,0.0,,,,
Stim48hr,isotonic,0.16376743682210287,0.0,,,,
Stim48hr,isotonic,0.17295680564823362,0.05096156402735785,,,,
Stim48hr,isotonic,0.18214617447436432,0.05096156402735785,,,,
Stim48hr,isotonic,0.19133554330049507,0.05096156402735785,,,,
Stim48hr,isotonic,0.20052491212662582,0.05129594378087304,,,,
Stim48hr,isotonic,0.20971428095275657,0.05129594378087304,,,,
Stim48hr,isotonic,0.21890364977888732,0.05129594378087304,,,,
Stim48hr,isotonic,0.22809301860501802,0.08353719109442531,,,,
Stim48hr,isotonic,0.23728238743114877,0.08353719109442531,,,,
Stim48hr,isotonic,0.24647175625727952,0.08353719109442531,,,,
Stim48hr,isotonic,0.2556611250834102,0.08353719109442531,,,,
Stim48hr,isotonic,0.26485049390954096,0.08353719109442531,,,,
Stim48hr,isotonic,0.2740398627356717,0.08353719109442531,,,,
Stim48hr,isotonic,0.28322923156180246,0.08353719109442531,,,,
Stim48hr,isotonic,0.2924186003879332,0.08353719109442531,,,,
Stim48hr,isotonic,0.3016079692140639,0.08353719109442531,,,,
Stim48hr,isotonic,0.31079733804019466,0.08353719109442531,,,,
Stim48hr,isotonic,0.3199867068663254,0.08353719109442531,,,,
Stim48hr,isotonic,0.3291760756924561,0.08353719109442531,,,,
Stim48hr,isotonic,0.33836544451858686,0.08353719109442531,,,,
Stim48hr,isotonic,0.3475548133447176,0.08353719109442531,,,,
Stim48hr,isotonic,0.35674418217084836,0.08353719109442531,,,,
Stim48hr,isotonic,0.3659335509969791,0.08353719109442531,,,,
Stim48hr,isotonic,0.3751229198231098,0.08353719109442531,,,,
Stim48hr,isotonic,0.38431228864924055,0.08353719109442531,,,,
Stim48hr,isotonic,0.3935016574753713,0.08353719109442531,,,,
Stim48hr,isotonic,0.402691026301502,0.08353719109442531,,,,
Stim48hr,isotonic,0.41188039512763275,0.14117781630772602,,,,
Stim48hr,isotonic,0.4210697639537635,0.14117781630772602,,,,
Stim48hr,isotonic,0.43025913277989425,0.14117781630772602,,,,
Stim48hr,isotonic,0.439448501606025,0.14117781630772602,,,,
Stim48hr,isotonic,0.44863787043215575,0.14117781630772602,,,,
Stim48hr,isotonic,0.4578272392582864,0.14117781630772602,,,,
Stim48hr,isotonic,0.46701660808441714,0.14117781630772602,,,,
Stim48hr,isotonic,0.4762059769105479,0.14962197327866414,,,,
Stim48hr,isotonic,0.48539534573667864,0.17300070812368074,,,,
Stim48hr,isotonic,0.4945847145628094,0.17300070812368074,,,,
Stim48hr,isotonic,0.5037740833889401,0.17300070812368074,,,,
Stim48hr,isotonic,0.5129634522150709,0.17300070812368074,,,,
Stim48hr,isotonic,0.5221528210412016,0.17300070812368074,,,,
Stim48hr,isotonic,0.5313421898673324,0.17300070812368074,,,,
Stim48hr,isotonic,0.540531558693463,0.17300070812368074,,,,
Stim48hr,isotonic,0.5497209275195938,0.17300070812368074,,,,
Stim48hr,isotonic,0.5589102963457245,0.17300070812368074,,,,
Stim48hr,isotonic,0.5680996651718553,0.17300070812368074,,,,
Stim48hr,isotonic,0.577289033997986,0.17300070812368074,,,,
Stim48hr,isotonic,0.5864784028241168,0.17300070812368074,,,,
Stim48hr,isotonic,0.5956677716502475,0.17300070812368074,,,,
Stim48hr,isotonic,0.6048571404763782,0.19880043943715378,,,,
Stim48hr,isotonic,0.6140465093025089,0.20737067146183205,,,,
Stim48hr,isotonic,0.6232358781286397,0.20737067146183205,,,,
Stim48hr,isotonic,0.6324252469547704,0.20737067146183205,,,,
Stim48hr,isotonic,0.6416146157809012,0.20737067146183205,,,,
Stim48hr,isotonic,0.6508039846070319,0.20737067146183205,,,,
Stim48hr,isotonic,0.6599933534331627,0.20737067146183205,,,,
Stim48hr,isotonic,0.6691827222592934,0.20737067146183205,,,,
Stim48hr,isotonic,0.6783720910854242,0.20977735367619538,,,,
Stim48hr,isotonic,0.6875614599115548,0.20977735367619538,,,,
Stim48hr,isotonic,0.6967508287376856,0.20977735367619538,,,,
Stim48hr,isotonic,0.7059401975638163,0.20977735367619538,,,,
Stim48hr,isotonic,0.7151295663899471,0.20977735367619538,,,,
Stim48hr,isotonic,0.7243189352160778,0.20977735367619538,,,,
Stim48hr,isotonic,0.7335083040422086,0.20977735367619538,,,,
Stim48hr,isotonic,0.7426976728683393,0.20977735367619538,,,,
Stim48hr,isotonic,0.75188704169447,0.20977735367619538,,,,
Stim48hr,isotonic,0.7610764105206007,0.20977735367619538,,,,
Stim48hr,isotonic,0.7702657793467315,0.22319339707303953,,,,
Stim48hr,isotonic,0.7794551481728622,0.22319339707303953,,,,
Stim48hr,isotonic,0.788644516998993,0.22319339707303953,,,,
Stim48hr,isotonic,0.7978338858251237,0.22319339707303953,,,,
Stim48hr,isotonic,0.8070232546512545,0.22319339707303953,,,,
Stim48hr,isotonic,0.8162126234773852,0.22319339707303953,,,,
Stim48hr,isotonic,0.825401992303516,0.22319339707303953,,,,
Stim48hr,isotonic,0.8345913611296466,0.2254387801445886,,,,
Stim48hr,isotonic,0.8437807299557774,0.2254387801445886,,,,
Stim48hr,isotonic,0.8529700987819081,0.2254387801445886,,,,
Stim48hr,isotonic,0.8621594676080389,0.23107266614418553,,,,
Stim48hr,isotonic,0.8713488364341696,0.23107266614418553,,,,
Stim48hr,isotonic,0.8805382052603004,0.23107266614418553,,,,
Stim48hr,isotonic,0.8897275740864311,0.2390604024833887,,,,
Stim48hr,isotonic,0.8989169429125617,0.23941449153115382,,,,
Stim48hr,isotonic,0.9081063117386926,0.23941449153115382,,,,
Stim48hr,isotonic,0.9172956805648232,0.23941449153115382,,,,
Stim48hr,isotonic,0.9264850493909541,0.2426331911337033,,,,
Stim48hr,isotonic,0.9356744182170847,0.26693927988691435,,,,
Stim48hr,isotonic,0.9448637870432154,0.26693927988691435,,,,
Stim48hr,isotonic,0.9540531558693462,0.26693927988691435,,,,
Stim48hr,isotonic,0.9632425246954769,0.26693927988691435,,,,
Stim48hr,isotonic,0.9724318935216077,0.26693927988691435,,,,
Stim48hr,isotonic,0.9816212623477384,0.26693927988691435,,,,
Stim48hr,isotonic,0.9908106311738692,0.26693927988691435,,,,
Stim48hr,isotonic,1.0,0.26693927988691435,,,,
Stim48hr,breakpoint,-0.09353489030955775,0.0,,0.8497436669796045,,
Stim48hr,breakpoint,-0.08434552148342701,0.009531800644200839,,0.8497436669796045,,
Stim48hr,breakpoint,-0.07515615265729628,0.019063601288401705,,0.8497436669796045,,
Stim48hr,breakpoint,-0.06596678383116554,0.02859540193260257,,0.8497436669796045,,
Stim48hr,breakpoint,-0.056777415005034804,0.03812720257680341,,0.8497436669796045,,
Stim48hr,breakpoint,-0.04758804617890407,0.047659003221004276,,0.8497436669796045,,
Stim48hr,breakpoint,-0.03839867735277333,0.05719080386520514,,0.8497436669796045,,
Stim48hr,breakpoint,-0.029209308526642594,0.06672260450940598,,0.8497436669796045,,
Stim48hr,breakpoint,-0.020019939700511857,0.07625440515360685,,0.8497436669796045,,
Stim48hr,breakpoint,-0.01083057087438112,0.08578620579780771,,0.8497436669796045,,
Stim48hr,breakpoint,-0.0016412020482503842,0.09531800644200857,,0.8497436669796045,,
Stim48hr,breakpoint,0.007548166777880352,0.10484980708620943,,0.8497436669796045,,
Stim48hr,breakpoint,0.01673753560401109,0.11438160773041028,,0.8497436669796045,,
Stim48hr,breakpoint,0.025926904430141826,0.12391340837461115,,0.8497436669796045,,
Stim48hr,breakpoint,0.03511627325627256,0.13344520901881202,,0.8497436669796045,,
Stim48hr,breakpoint,0.044305642082403285,0.14297700966301286,,0.8497436669796045,,
Stim48hr,breakpoint,0.053495010908534035,0.15250881030721372,,0.8497436669796045,,
Stim48hr,breakpoint,0.06268437973466479,0.1620406109514146,,0.8497436669796045,,
Stim48hr,breakpoint,0.07187374856079551,0.17157241159561543,,0.8497436669796045,,
Stim48hr,breakpoint,0.08106311738692623,0.1811042122398163,,0.8497436669796045,,
Stim48hr,breakpoint,0.09025248621305698,0.19063601288401716,,0.8497436669796045,,
Stim48hr,breakpoint,0.09944185503918773,0.20016781352821805,,0.8497436669796045,,
Stim48hr,breakpoint,0.10863122386531845,0.2096996141724189,,0.8497436669796045,,
Stim48hr,breakpoint,0.11782059269144918,0.21923141481661973,,0.8497436669796045,,
Stim48hr,breakpoint,0.12700996151757993,0.22876321546082062,,0.8497436669796045,,
Stim48hr,breakpoint,0.13619933034371068,0.23829501610502146,,0.8497436669796045,,
Stim48hr,breakpoint,0.1453886991698414,0.2478268167492223,,0.8497436669796045,,
Stim48hr,breakpoint,0.15457806799597212,0.25735861739342314,,0.8497436669796045,,
Stim48hr,breakpoint,0.16376743682210287,0.26689041803762403,,0.8497436669796045,,
Stim48hr,breakpoint,0.17295680564823362,0.2764222186818249,,0.8497436669796045,,
Stim48hr,breakpoint,0.18214617447436432,0.2859540193260257,,0.8497436669796045,,
Stim48hr,breakpoint,0.19133554330049507,0.2954858199702266,,0.8497436669796045,,
Stim48hr,breakpoint,0.20052491212662582,0.30501762061442744,,0.8497436669796045,,
Stim48hr,breakpoint,0.20971428095275657,0.31454942125862834,,0.8497436669796045,,
Stim48hr,breakpoint,0.21890364977888732,0.3240812219028292,,0.8497436669796045,,
Stim48hr,breakpoint,0.22809301860501802,0.33361302254703,,0.8497436669796045,,
Stim48hr,breakpoint,0.23728238743114877,0.34314482319123085,,0.8497436669796045,,
Stim48hr,breakpoint,0.24647175625727952,0.35267662383543175,,0.8497436669796045,,
Stim48hr,breakpoint,0.2556611250834102,0.36220842447963264,,0.8497436669796045,,
Stim48hr,breakpoint,0.26485049390954096,0.37174022512383353,,0.8497436669796045,,
Stim48hr,breakpoint,0.2740398627356717,0.3812720257680343,,0.8497436669796045,,
Stim48hr,breakpoint,0.28322923156180246,0.3908038264122352,,0.8497436669796045,,
Stim48hr,breakpoint,0.2924186003879332,0.4003356270564361,,0.8497436669796045,,
Stim48hr,breakpoint,0.3016079692140639,0.4098674277006369,,0.8497436669796045,,
Stim48hr,breakpoint,0.31079733804019466,0.4193992283448378,,0.8497436669796045,,
Stim48hr,breakpoint,0.3199867068663254,0.4289310289890387,,0.8497436669796045,,
Stim48hr,breakpoint,0.3291760756924561,0.43846282963323946,,0.8497436669796045,,
Stim48hr,breakpoint,0.33836544451858686,0.44799463027744035,,0.8497436669796045,,
Stim48hr,breakpoint,0.3475548133447176,0.4575264309216412,,0.8497436669796045,,
Stim48hr,breakpoint,0.35674418217084836,0.4670582315658421,,0.8497436669796045,,
Stim48hr,breakpoint,0.3659335509969791,0.476590032210043,,0.8497436669796045,,
Stim48hr,breakpoint,0.3751229198231098,0.48612183285424376,,0.8497436669796045,,
Stim48hr,breakpoint,0.38431228864924055,0.49565363349844466,,0.8497436669796045,,
Stim48hr,breakpoint,0.3935016574753713,0.5051854341426456,,0.8497436669796045,,
Stim48hr,breakpoint,0.402691026301502,0.5147172347868463,,0.8497436669796045,,
Stim48hr,breakpoint,0.41188039512763275,0.5242490354310472,,0.8497436669796045,,
Stim48hr,breakpoint,0.4210697639537635,0.5337808360752481,,0.8497436669796045,,
Stim48hr,breakpoint,0.43025913277989425,0.543312636719449,,0.8497436669796045,,
Stim48hr,breakpoint,0.439448501606025,0.5528444373636499,,0.8497436669796045,,
Stim48hr,breakpoint,0.44863787043215575,0.5623762380078507,,0.8497436669796045,,
Stim48hr,breakpoint,0.4578272392582864,0.5719080386520514,,0.8497436669796045,,
Stim48hr,breakpoint,0.46701660808441714,0.5814398392962523,,0.8497436669796045,,
Stim48hr,breakpoint,0.4762059769105479,0.5909716399404532,,0.8497436669796045,,
Stim48hr,breakpoint,0.48539534573667864,0.6005034405846541,,0.8497436669796045,,
Stim48hr,breakpoint,0.4945847145628094,0.610035241228855,,0.8497436669796045,,
Stim48hr,breakpoint,0.5037740833889401,0.6195670418730559,,0.8497436669796045,,
Stim48hr,breakpoint,0.5129634522150709,0.6290988425172568,,0.8497436669796045,,
Stim48hr,breakpoint,0.5221528210412016,0.6386306431614577,,0.8497436669796045,,
Stim48hr,breakpoint,0.5313421898673324,0.6481624438056586,,0.8497436669796045,,
Stim48hr,breakpoint,0.540531558693463,0.6576942444498592,,0.8497436669796045,,
Stim48hr,breakpoint,0.5497209275195938,0.6672260450940601,,0.8497436669796045,,
Stim48hr,breakpoint,0.5589102963457245,0.676757845738261,,0.8497436669796045,,
Stim48hr,breakpoint,0.5680996651718553,0.6862896463824619,,0.8497436669796045,,
Stim48hr,breakpoint,0.577289033997986,0.6958214470266628,,0.8497436669796045,,
Stim48hr,breakpoint,0.5864784028241168,0.7053532476708637,,0.8497436669796045,,
Stim48hr,breakpoint,0.5956677716502475,0.7148850483150644,,0.8497436669796045,,
Stim48hr,breakpoint,0.6048571404763782,0.7244168489592653,,0.8497436669796045,,
Stim48hr,breakpoint,0.6140465093025089,0.7339486496034662,,0.8497436669796045,,
Stim48hr,breakpoint,0.6232358781286397,0.7434804502476671,,0.8497436669796045,,
Stim48hr,breakpoint,0.6324252469547704,0.753012250891868,,0.8497436669796045,,
Stim48hr,breakpoint,0.6416146157809012,0.7625440515360686,,0.8497436669796045,,
Stim48hr,breakpoint,0.6508039846070319,0.7720758521802695,,0.8497436669796045,,
Stim48hr,breakpoint,0.6599933534331627,0.7816076528244704,,0.8497436669796045,,
Stim48hr,breakpoint,0.6691827222592934,0.7911394534686713,,0.8497436669796045,,
